# time,x,y,theta,speed
1761156258.01589,-2.40272212028503,2.54839777946472,0.648855149745941,1.34060788154602
1761156258.08267,-2.34369468688965,2.65250182151794,0.693038880825043,1.28996479511261
1761156258.15187,-2.29421377182007,2.70374155044556,0.668173849582672,1.23315274715424
1761156258.15187,-2.25361585617065,2.75473546981812,0.659400224685669,1.16844654083252
1761156258.21598,-2.22014689445496,2.78422856330872,0.627045750617981,1.10781264305115
1761156258.35197,-2.10123467445374,2.8491690158844,0.484527587890625,1.22280275821686
1761156258.41597,-1.99293863773346,2.8850691318512,0.337025433778763,1.34247446060181
1761156258.48251,-1.87255048751831,2.90963864326477,0.213208332657814,1.49215447902679
1761156258.5522,-1.80912721157074,2.89279913902283,0.164913311600685,1.4949826002121
1761156258.61594,-1.71871030330658,2.89321208000183,0.107921980321407,1.49208831787109
1761156258.68256,-1.60751438140869,2.92224597930908,0.100167512893677,1.47257304191589
1761156258.75143,-1.51738977432251,2.9189670085907,0.0567770525813103,1.47043216228485
1761156258.81597,-1.43661844730377,2.92060446739197,0.0358193442225456,1.41932106018066
1761156258.88258,-1.34526169300079,2.94659066200256,0.04469970241189,1.34623837471008
1761156258.95132,-1.26370704174042,2.92868542671204,-0.0148432832211256,1.31788849830627
1761156259.01585,-1.18053483963013,2.92753744125366,-0.0222483202815056,1.29490196704865
1761156259.08265,-1.03153395652771,2.91173720359802,-0.100689828395844,1.3809175491333
1761156259.15175,-0.911935865879059,2.92307448387146,-0.0197030901908875,1.37233698368073
1761156259.21593,-0.859592080116272,2.92352247238159,-0.0202323868870735,1.32417142391205
1761156259.28255,-0.761975765228272,2.90722560882568,-0.0767194628715515,1.33387970924377
1761156259.35131,-0.680082142353058,2.89441823959351,-0.0957979708909988,1.3018456697464
1761156259.41589,-0.547754466533661,2.8884551525116,-0.0886588245630264,1.34899163246155
1761156259.48255,-0.463871896266937,2.86425161361694,-0.144036039710045,1.38600564002991
1761156259.55112,-0.387785106897354,2.86254239082336,-0.116038106381893,1.34136343002319
1761156259.61587,-0.308561354875565,2.86895680427551,-0.0850373134016991,1.3011029958725
1761156259.68262,-0.216973081231117,2.8339307308197,-0.13756188750267,1.30625891685486
1761156259.75181,-0.114357344806194,2.84350728988647,-0.073397807776928,1.30999970436096
1761156259.75181,-0.0757519975304604,2.8419361114502,-0.0648329332470894,1.27251148223877
1761156259.88258,0.0800363048911095,2.83428072929382,-0.0505659878253937,1.30224895477295
1761156259.95163,0.151452541351318,2.81784677505493,-0.0781146585941315,1.28846561908722
1761156260.01586,0.261682957410812,2.81640625,-0.0499184541404247,1.31139516830444
1761156260.08257,0.374324291944504,2.80505442619324,-0.0541148148477078,1.33623993396759
1761156260.15159,0.459835231304169,2.78249263763428,-0.0758223533630371,1.35713589191437
1761156260.21598,0.529861390590668,2.79248809814453,-0.023434691131115,1.3270628452301
1761156260.28256,0.613660216331482,2.79587936401367,-0.0020506321452558,1.30560958385468
1761156260.35337,0.699086904525757,2.79221272468567,-0.0069241626188159,1.28350555896759
1761156260.41595,0.781264185905457,2.80369448661804,0.0334093496203423,1.27625072002411
1761156260.48263,0.875252246856689,2.82172417640686,0.0728435665369034,1.29786431789398
1761156260.55208,0.989869832992554,2.83789587020874,0.0909473523497582,1.32095575332642
1761156260.61638,1.11317372322083,2.85949397087097,0.0672891139984131,1.39297318458557
1761156260.68253,1.25269973278046,2.83513736724854,-0.0169108863919973,1.3948073387146
1761156260.75165,1.3382420539856,2.83626508712769,-0.0156825613230467,1.37037372589111
1761156260.81597,1.4146693944931,2.84064984321594,-0.016276640817523,1.35335886478424
1761156260.88254,1.49658191204071,2.84811902046204,-0.0049328631721437,1.31679964065552
1761156260.95176,1.57899677753449,2.84560179710388,-0.028057087212801,1.30198967456818
1761156261.01593,1.69525039196014,2.81522274017334,-0.0926764160394669,1.31841135025024
1761156261.08267,1.82938623428345,2.80533337593079,-0.10669132322073,1.35980796813965
1761156261.15111,1.90378403663635,2.81522035598755,-0.0494613461196423,1.35563933849335
1761156261.21593,2.00141310691833,2.80573010444641,-0.0911923125386238,1.36961376667023
1761156261.21593,2.04696702957153,2.80460667610168,-0.100412234663963,1.32913875579834
1761156261.35129,2.16311168670654,2.78066897392273,-0.155182585120201,1.36505687236786
1761156261.41593,2.27924704551697,2.76226544380188,-0.15646094083786,1.38819980621338
1761156261.48268,2.40017580986023,2.75878500938416,-0.1358852237463,1.40322875976563
1761156261.55131,2.49484610557556,2.73103737831116,-0.204633310437202,1.42416536808014
1761156261.6158,2.61712551116943,2.71089243888855,-0.240763053297997,1.440842628479
1761156261.68262,2.71045708656311,2.70064735412598,-0.222892299294472,1.45489907264709
1761156261.75133,2.8232569694519,2.68722200393677,-0.229931876063347,1.45169806480408
1761156261.81596,2.92081332206726,2.64647793769836,-0.339509099721909,1.49693095684052
1761156261.88258,3.03701162338257,2.60506463050842,-0.403311550617218,1.52240002155304
1761156261.95133,3.13938879966736,2.56638741493225,-0.44637730717659,1.54696118831635
1761156262.01585,3.21712779998779,2.52890944480896,-0.488543063402176,1.55049979686737
1761156262.0826,3.31804633140564,2.45331192016602,-0.560409307479858,1.62493467330933
1761156262.15115,3.43160223960876,2.39825701713562,-0.566587090492249,1.61456274986267
1761156262.21589,3.50156211853027,2.32942843437195,-0.690042197704315,1.6519478559494
1761156262.28263,3.57143187522888,2.26473307609558,-0.746114730834961,1.62720811367035
1761156262.35093,3.63448166847229,2.21625542640686,-0.760950267314911,1.58612978458405
1761156262.41675,3.69345903396606,2.14478397369385,-0.838324069976807,1.55899095535278
1761156262.48252,3.79968595504761,2.07704281806946,-0.835441470146179,1.50029933452606
1761156262.55156,3.85424017906189,2.02580142021179,-0.86685448884964,1.44147264957428
1761156262.61591,3.89016938209534,1.95868015289307,-0.968274533748627,1.42542040348053
1761156262.68259,3.9331226348877,1.8786586523056,-1.06450057029724,1.42016327381134
1761156262.75103,3.9681544303894,1.80741620063782,-1.1321907043457,1.37499296665192
1761156262.816,4.00893878936768,1.69573497772217,-1.22063100337982,1.43777692317963
1761156262.88257,4.04699897766113,1.59971642494202,-1.27804434299469,1.44119882583618
1761156262.95191,4.06425046920776,1.52723562717438,-1.30862188339233,1.40381348133087
