# time,x,y,theta,speed
1761156086.0159,-2.02890634536743,0.114919453859329,2.73041820526123,1.4807037115097
1761156086.08264,-2.12074851989746,0.161790892481804,2.677889585495,1.46437227725983
1761156086.15206,-2.20898079872131,0.212948843836784,2.62531161308289,1.44941604137421
1761156086.21583,-2.28143906593323,0.260599583387375,2.57555985450745,1.44060480594635
1761156086.28259,-2.36204099655151,0.320609092712402,2.51508927345276,1.43071258068085
1761156086.35198,-2.43834280967712,0.385082721710205,2.45465850830078,1.42407929897308
1761156086.41594,-2.50030827522278,0.443782031536102,2.4030590057373,1.42156863212585
1761156086.4826,-2.56853294372559,0.516120553016663,2.34298634529114,1.41991364955902
1761156086.55219,-2.6320493221283,0.592501521110535,2.28086447715759,1.4187126159668
1761156086.61599,-2.68205666542053,0.661318778991699,2.22273278236389,1.4167959690094
1761156086.68268,-2.73498964309692,0.745029926300049,2.15394258499145,1.4128475189209
1761156086.7523,-2.78240823745728,0.831668317317963,2.09030246734619,1.40854811668396
1761156086.81598,-2.8186047077179,0.907865643501282,2.03653502464294,1.40285301208496
1761156086.88266,-2.85477709770203,0.998918175697327,1.96910810470581,1.39671468734741
1761156086.95257,-2.88445544242859,1.09174180030823,1.90160262584686,1.3873782157898
1761156087.01584,-2.90530395507812,1.17211306095123,1.84921252727509,1.38173830509186
1761156087.08258,-2.92377018928528,1.26660823822021,1.78505980968475,1.37021064758301
1761156087.15149,-2.93554735183716,1.36139094829559,1.7183108329773,1.36129581928253
1761156087.21597,-2.94046378135681,1.44254517555237,1.66119456291199,1.35120332241058
1761156087.28258,-2.94026947021484,1.53675365447998,1.59498631954193,1.34039354324341
1761156087.35142,-2.93382382392883,1.62985730171204,1.5291862487793,1.32772839069366
1761156087.41603,-2.92346096038818,1.70855498313904,1.4732700586319,1.31748020648956
1761156087.48254,-2.9059054851532,1.79876053333282,1.40855634212494,1.30685377120972
1761156087.55144,-2.8826916217804,1.88680911064148,1.3442587852478,1.29435658454895
1761156087.61667,-2.85835146903992,1.96032309532166,1.28838789463043,1.28596246242523
1761156087.68257,-2.82428050041199,2.04329657554626,1.21793627738953,1.27744805812836
1761156087.7515,-2.78450798988342,2.12298083305359,1.14689111709595,1.2675199508667
1761156087.81599,-2.74615907669067,2.18842816352844,1.086270570755,1.26239824295044
1761156087.88261,-2.69667387008667,2.26132321357727,1.01587653160095,1.25673496723175
1761156087.95123,-2.64232301712036,2.33031892776489,0.94584333896637,1.25361812114716
1761156088.01712,-2.59204053878784,2.38620543479919,0.885936498641968,1.25282895565033
1761156088.08262,-2.52932405471802,2.4474663734436,0.816726386547089,1.25258982181549
1761156088.15134,-2.4630172252655,2.50483274459839,0.753444910049439,1.25312519073486
1761156088.21589,-2.40348434448242,2.55078864097595,0.700471043586731,1.25448501110077
1761156088.2826,-2.33097171783447,2.60046339035034,0.638818144798279,1.25751411914825
1761156088.3511,-2.25529432296753,2.64573979377747,0.577003598213196,1.26226031780243
1761156088.41592,-2.18804550170898,2.68099188804626,0.524534583091736,1.26864063739777
1761156088.48275,-2.10725259780884,2.71852278709412,0.468858391046524,1.2774943113327
1761156088.55186,-2.02392101287842,2.75207090377808,0.41443133354187,1.28945279121399
1761156088.61586,-1.95050942897797,2.77747583389282,0.367548406124115,1.30091667175293
